채무자 법인/개인사업자 구분,보증종료일자,사고사유,사업장지역상세,주택형태,임대보증금 금액,임대보증금 금액 대비 사고금액 (%),보증종료일자 기준 사고발생일자 소요일
개인사업자,2025-05-07,기간만료미반환,,다세대주택,100000000,100.0,45
개인사업자,2026-02-27,기간만료미반환,경상북도 영천시 선원연정길 43,아파트,80000000,100.0,62
개인사업자,2025-06-29,기간만료미반환,서울특별시 구로구 고척로20길 18,기타(오피스텔),217500000,100.0,60
개인사업자,2024-08-08,기간만료미반환,서울특별시 성북구 종암로13길 4,다가구주택,70000000,100.0,60
개인사업자,2024-02-20,기간만료미반환,부산광역시 남구 동제당로359번길 51,기타(오피스텔),140000000,100.0,62
개인사업자,2025-06-03,기간만료미반환,서울특별시 강서구 초록마을로4길 17,다세대주택,174000000,100.0,38
개인사업자,2024-10-14,기간만료미반환,전라남도 광양시 계곡길 91,다세대주택,60000000,100.0,-90
개인사업자,2024-07-25,기간만료미반환,부산광역시 서구 고운들로137번길 35,다세대주택,192000000,100.0,-66
개인사업자,2024-05-30,기간만료미반환,경기도 수원시 팔달구 수원천로 0,아파트,63000000,100.0,62
개인사업자,2026-03-13,기간만료미반환,경상남도 양산시 대리길 13,다세대주택,146500000,100.0,22
개인사업자,2025-07-02,기간만료미반환,서울특별시 금천구 벚꽃로50길 12,기타(오피스텔),60000000,100.0,-27
개인사업자,2025-03-07,기간만료미반환,부산광역시 부산진구 초읍천로55번길 51,기타(오피스텔),99220000,100.0,11
개인사업자,2024-04-14,기간만료미반환,부산광역시 기장군 당사로2길 6,기타(오피스텔),110000000,100.0,-32
개인사업자,2024-05-24,기간만료미반환,서울특별시 동작구 상도로38나길 10,단독주택,130000000,100.0,62
개인사업자,2025-03-01,기간만료미반환,경상북도 영천시 죽곡1길 93,아파트,185500000,100.0,51
개인사업자,2024-09-22,기간만료미반환,부산광역시 서구 구덕로345번길 9,다세대주택,120000000,100.0,-54
개인사업자,2023-11-07,기간만료미반환,서울특별시 강서구 화곡로26가길 24,다세대주택,120000000,100.0,-36
개인사업자,2025-05-12,기간만료미반환,서울특별시 금천구 시흥대로138길 10,다세대주택,80000000,100.0,27
개인사업자,2026-02-04,기간만료미반환,부산광역시 사상구 낙동대로1446번길 6,기타(오피스텔),100000000,100.0,123
개인사업자,2024-10-24,기간만료미반환,서울특별시 금천구 가산로9길 20,다세대주택,70000000,100.0,4
개인사업자,2025-02-04,기간만료미반환,부산광역시 부산진구 동평로39번길 23,다세대주택,51000000,100.0,61
개인사업자,2026-01-14,기간만료미반환,부산광역시 수영구 망미번영로74번길 57,기타(오피스텔),110000000,100.0,65
개인사업자,2024-04-11,기간만료미반환,서울특별시 강서구 까치산로4라길 51,다세대주택,296000000,100.0,59
개인사업자,2025-03-30,기간만료미반환,전라남도 광양시 통새미길 62,기타(오피스텔),50000000,100.0,62
개인사업자,2024-04-17,기간만료미반환,서울특별시 은평구 갈현로47가길 8,다세대주택,135000000,100.0,5
개인사업자,2025-12-09,기간만료미반환,인천광역시 계양구 효서로145번길 5,다세대주택,220000000,100.0,62
개인사업자,2024-09-08,기간만료미반환,서울특별시 강동구 양재대로145길 19,다세대주택,199000000,100.0,62
개인사업자,2024-11-26,기간만료미반환,서울특별시 관악구 난향7길 24,다세대주택,62000000,100.0,62
개인사업자,2025-11-16,기간만료미반환,전라남도 무안군 삼일로 242,다중주택,150000000,100.0,54
개인사업자,2025-01-12,기간만료미반환,경상북도 김천시 아포1로 335,기타(오피스텔),150000000,100.0,30
개인사업자,2024-10-20,기간만료미반환,,다세대주택,199500000,100.0,-79
개인사업자,2024-08-29,기간만료미반환,광주광역시 북구 저불로31번길 18,다세대주택,50000000,100.0,62
개인사업자,2026-02-27,기간만료미반환,부산광역시 남구 통일동산길 16,다세대주택,40000000,100.0,62
개인사업자,2024-08-31,기간만료미반환,서울특별시 관악구 인헌4길 14,기타(오피스텔),125500000,100.0,-17
개인사업자,2025-04-27,기간만료미반환,서울특별시 금천구 시흥대로79길 19,기타(오피스텔),80000000,100.0,62
개인사업자,2024-11-21,기간만료미반환,경상북도 안동시 이륵골길 107,기타(오피스텔),112000000,100.0,-35
개인사업자,2025-01-01,기간만료미반환,경기도 시흥시 호현로9번길 8,기타(오피스텔),111350000,100.0,46
개인사업자,2025-02-11,기간만료미반환,대구광역시 달성군 화원로1길 8,기타(오피스텔),100000000,100.0,-40
개인사업자,2025-11-29,기간만료미반환,경기도 수원시 권선구 벌터로23번길 0,다세대주택,173000000,100.0,59
법인사업자,2024-11-21,기간만료미반환,부산광역시 부산진구 당감로106번가길 36,다세대주택,135000000,100.0,62
개인사업자,2025-04-06,기간만료미반환,전라남도 장성군 방곡길 51,다세대주택,250000000,100.0,62
개인사업자,2025-01-27,기간만료미반환,,기타(오피스텔),70000000,100.0,-15
개인사업자,2024-06-30,기간만료미반환,부산광역시 강서구 신호산단4로64번가길 128,다세대주택,150000000,100.0,61
개인사업자,2025-02-17,기간만료미반환,서울특별시 강서구 화곡로15길 28,다세대주택,63000000,100.0,28
개인사업자,2026-01-26,기간만료미반환,서울특별시 성북구 보국문로38길 5,다세대주택,78000000,100.0,62
개인사업자,2026-02-07,기간만료미반환,서울특별시 도봉구 해등로 373,기타(오피스텔),20000000,100.0,65
개인사업자,2025-04-29,기간만료미반환,서울특별시 금천구 금하로30길 54,기타(오피스텔),120000000,100.0,62
개인사업자,2025-10-09,기간만료미반환,경기도 연천군 백의로 40,다세대주택,166000000,100.0,19
개인사업자,2024-07-15,기간만료미반환,대구광역시 달성군 현풍동로29길 13,기타(오피스텔),50000000,100.0,11
개인사업자,2025-05-22,기간만료미반환,경상북도 안동시 모산미길 37,다세대주택,130000000,100.0,62
개인사업자,2024-07-26,기간만료미반환,전라남도 무안군 학전길 60,기타(오피스텔),65000000,100.0,61
개인사업자,2026-03-29,기간만료미반환,경기도 오산시 큰말25번길 6,다세대주택,90000000,100.0,114
개인사업자,2025-07-16,기간만료미반환,,기타(오피스텔),80000000,100.0,62
개인사업자,2026-01-11,기간만료미반환,경기도 수원시 팔달구 고등로7번길 0,다가구주택,120000000,100.0,61
개인사업자,2024-12-03,기간만료미반환,부산광역시 부산진구 만리산로 108,다세대주택,175500000,100.0,-57
개인사업자,2025-01-08,기간만료미반환,경상북도 영천시 교촌동서길 3,아파트,150000000,100.0,42
개인사업자,2023-11-07,기간만료미반환,서울특별시 강서구 초록마을로9길 10,기타(오피스텔),115000000,100.0,-30
개인사업자,2025-04-04,기간만료미반환,부산광역시 동래구 온천천로441번길 16,기타(오피스텔),90000000,100.0,82
개인사업자,2025-06-29,기간만료미반환,전라남도 광양시 황방길 26,기타(오피스텔),240000000,100.0,62
개인사업자,2023-10-24,기간만료미반환,경기도 수원시 영통구 매여울로57번길 0,기타(오피스텔),100000000,100.0,62
개인사업자,2024-10-30,기간만료미반환,대구광역시 수성구 달구벌대로569길 14,아파트,55000000,100.0,61
개인사업자,2024-10-20,기간만료미반환,부산광역시 연제구 거평로12번길 6,다가구주택,144000000,100.0,60
개인사업자,2024-06-06,기간만료미반환,부산광역시 부산진구 가야대로746번길 30,기타(오피스텔),130000000,100.0,63
개인사업자,2025-11-19,기간만료미반환,서울특별시 관악구 봉천로2길 15,다세대주택,99000000,100.0,-5
개인사업자,2024-10-18,기간만료미반환,광주광역시 서구 상무화원로31번길 16,다세대주택,130000000,100.0,-16
개인사업자,2025-12-18,기간만료미반환,광주광역시 광산구 신가번영로8번안길 20,다세대주택,80000000,100.0,-40
개인사업자,2025-08-21,기간만료미반환,광주광역시 북구 군왕로193번길 13,다세대주택,190000000,100.0,62
개인사업자,2023-11-07,기간만료미반환,서울특별시 강서구 송정로4길 11,다세대주택,183000000,100.0,144
개인사업자,2024-04-26,기간만료미반환,광주광역시 북구 송강로 252,다세대주택,105000000,100.0,62
개인사업자,2024-06-30,기간만료미반환,서울특별시 강서구 까치산로24가길 16,다가구주택,180000000,100.0,44
개인사업자,2025-07-04,기간만료미반환,경상북도 영천시 성내1길 42,다세대주택,105000000,100.0,64
개인사업자,2025-11-22,기간만료미반환,부산광역시 수영구 수영로554번가길 8,기타(오피스텔),60000000,100.0,63
개인사업자,2025-07-15,기간만료미반환,부산광역시 부산진구 안창로22번길 6,기타(오피스텔),200000000,100.0,29
개인사업자,2025-06-15,기간만료미반환,경상북도 영천시 범어1길 61,다가구주택,120000000,100.0,71
개인사업자,2025-02-14,기간만료미반환,서울특별시 강서구 등촌로35가길 34,다세대주택,110000000,100.0,-31
개인사업자,2024-03-31,기간만료미반환,서울특별시 강서구 공항대로4가길 12,다세대주택,63000000,100.0,38
개인사업자,2025-01-05,기간만료미반환,서울특별시 성북구 종암로27길 82,다세대주택,70000000,100.0,19
개인사업자,2026-02-16,기간만료미반환,서울특별시 구로구 오리로10길 16,기타(오피스텔),120000000,100.0,62
개인사업자,2025-05-26,기간만료미반환,부산광역시 수영구 광일로55번길 65,기타(오피스텔),165000000,100.0,62
개인사업자,2026-01-14,기간만료미반환,광주광역시 북구 서강로54번길 32,다세대주택,190000000,100.0,62
개인사업자,2024-10-04,기간만료미반환,부산광역시 남구 우암로154번길 40,다세대주택,170000000,100.0,-1
개인사업자,2025-11-24,기간만료미반환,광주광역시 북구 면앙로31번길 7,기타(오피스텔),100000000,100.0,62
개인사업자,2024-12-13,기간만료미반환,,다세대주택,70000000,100.0,61
개인사업자,2025-12-21,기간만료미반환,부산광역시 수영구 수영로666번길 26,기타(오피스텔),120000000,100.0,32
개인사업자,2026-03-07,기간만료미반환,광주광역시 북구 북문대로159번길 53,다세대주택,100000000,100.0,62
개인사업자,2025-12-25,기간만료미반환,서울특별시 강서구 강서로47길 39,다세대주택,120000000,100.0,60
개인사업자,2025-10-05,기간만료미반환,서울특별시 관악구 서원2길 12,다세대주택,150000000,100.0,25
개인사업자,2024-04-20,기간만료미반환,부산광역시 동래구 여고로127번길 11,기타(오피스텔),192000000,100.0,62
개인사업자,2026-02-19,기간만료미반환,경기도 안산시 상록구 한양대학1길 0,다세대주택,55000000,100.0,-48
개인사업자,2025-06-11,기간만료미반환,부산광역시 수영구 연수로369번길 19,다세대주택,140000000,100.0,-55
개인사업자,2024-11-02,기간만료미반환,전라남도 광양시 신황길 118,기타(오피스텔),90000000,100.0,62
개인사업자,2024-11-15,기간만료미반환,서울특별시 중랑구 신내로4길 4,기타(오피스텔),120000000,100.0,43
개인사업자,2025-06-16,기간만료미반환,부산광역시 남구 석포로83번길 74,기타(오피스텔),60000000,100.0,62
개인사업자,2024-10-18,기간만료미반환,서울특별시 양천구 목동동로2길 54,기타(오피스텔),120000000,100.0,-114
개인사업자,2025-08-28,기간만료미반환,서울특별시 관악구 남부순환로145길 15,기타(오피스텔),60000000,100.0,-11
개인사업자,2025-02-24,기간만료미반환,서울특별시 강서구 곰달래로57길 10,다세대주택,140000000,100.0,63
개인사업자,2024-07-13,기간만료미반환,서울특별시 양천구 목동중앙서로6길 25,다세대주택,134500000,100.0,-80
개인사업자,2026-01-21,기간만료미반환,전라남도 목포시 후광대로143번안길 8,기타(오피스텔),140000000,100.0,0
개인사업자,2026-02-26,공사인정사유,전라남도 광양시 예구1길 17,기타(오피스텔),136000000,100.0,-65
개인사업자,2023-10-14,기간만료미반환,전라남도 무안군 홀통길 200,다세대주택,158000000,100.0,5
개인사업자,2025-06-04,기간만료미반환,서울특별시 강서구 화곡로25길 22,다세대주택,75000000,100.0,-33
개인사업자,2025-11-22,기간만료미반환,서울특별시 강서구 남부순환로11가길 43,다세대주택,85000000,100.0,26
개인사업자,2025-08-18,기간만료미반환,경기도 시흥시 월곶중앙로58번길 26,기타(오피스텔),130000000,100.0,60
개인사업자,2024-02-09,기간만료미반환,전라남도 광양시 섬거2길 8,다가구주택,80000000,100.0,29
개인사업자,2026-02-13,기간만료미반환,서울특별시 강서구 개화동로17길 29,다가구주택,160000000,100.0,46
