상품명,경/공매신청일자,신청청구금액,채권구분,발생일자,발생금액,발생금액대비 총회수금액(%),신청일자대비 배당 소요일
전세보증금반환보증,2025-02-17,128000000,구상채권(신상품),2022-11-16,85000000,68.47,643
전세보증금반환보증,2024-12-26,103000000,구상채권(신상품),2023-08-11,73000000,60.06,261
전세보증금반환보증,2024-09-06,284556456,구상채권(신상품),2023-08-22,222000000,88.33,448
전세보증금반환보증,2023-12-15,275000000,구상채권(신상품),2023-09-19,217000000,45.67,518
전세보증금반환보증,2024-01-22,170000000,구상채권(신상품),2023-11-03,186000000,75.97,482
전세보증금반환보증,2024-06-20,216000000,구상채권(신상품),2023-07-24,172000000,71.07,607
전세보증금반환보증,2024-11-18,115000000,구상채권(신상품),2024-06-28,227000000,43.91,425
전세보증금반환보증,2024-04-30,81000000,구상채권(신상품),2023-10-05,80000000,65.55,678
전세보증금반환보증,2025-05-20,148000000,구상채권(신상품),2024-01-05,219000000,61.95,545
전세보증금반환보증,2023-08-31,81500000,구상채권(신상품),2023-12-01,89000000,57.57,748
전세보증금반환보증,2023-03-20,227640906,구상채권(신상품),2021-05-20,235000000,62.17,470
전세보증금반환보증,2024-08-28,148000000,구상채권(신상품),2023-08-14,199000000,72.91,367
전세보증금반환보증,2024-12-18,172008780,구상채권(신상품),2024-04-08,236000000,63.53,508
전세보증금반환보증,2024-11-26,180000000,구상채권(신상품),2023-11-13,114000000,71.07,316
전세보증금반환보증,2024-05-22,220000000,구상채권(신상품),2023-07-24,178000000,58.47,511
전세보증금반환보증,2024-03-14,80497533,구상채권(신상품),2023-08-25,119000000,46.96,364
전세보증금반환보증,2025-08-06,328614884,구상채권(신상품),2024-10-28,339000000,64.77,356
전세보증금반환보증,2025-05-20,83000000,구상채권(신상품),2023-12-11,116000000,76.2,325
전세보증금반환보증,2024-12-06,196000000,구상채권(신상품),2023-10-27,233000000,55.08,440
전세보증금반환보증,2025-02-24,151000000,구상채권(신상품),2024-05-07,177000000,65.84,435
전세보증금반환보증,2024-10-18,274405379,구상채권(신상품),2023-07-12,185000000,57.12,496
전세보증금반환보증,2025-08-13,202000000,구상채권(신상품),2023-12-05,191000000,66.06,315
전세보증금반환보증,2024-03-27,135000000,구상채권(신상품),2023-08-08,160000000,73.67,506
전세보증금반환보증,2025-02-28,104000000,구상채권(신상품),2024-05-08,98000000,45.27,470
전세보증금반환보증,2023-12-22,455846810,구상채권(신상품),2023-02-16,265000000,75.4,587
전세보증금반환보증,2025-01-23,140000000,구상채권(신상품),2024-09-13,173250000,46.33,393
전세보증금반환보증,2024-07-16,245000000,구상채권(신상품),2023-08-10,240000000,62.44,449
전세보증금반환보증,2025-03-10,120000000,구상채권(신상품),2024-01-05,165000000,65.04,292
전세보증금반환보증,2024-03-27,145000000,구상채권(신상품),2023-02-14,93600000,59.54,433
전세보증금반환보증,2024-06-05,97000000,구상채권(신상품),2023-07-10,80000000,67.17,435
전세보증금반환보증,2024-01-24,136974880,구상채권(신상품),2023-05-03,170000000,47.92,464
전세보증금반환보증,2025-03-27,180000000,구상채권(신상품),2024-05-02,185000000,75.61,357
전세보증금반환보증,2025-05-29,350000000,구상채권(신상품),2024-06-11,220000000,57.64,423
전세보증금반환보증,2024-06-14,190000000,구상채권(신상품),2024-08-05,260000000,49.48,326
전세보증금반환보증,2024-03-28,165000000,구상채권(신상품),2023-07-11,218000000,41.33,588
전세보증금반환보증,2025-01-05,172000000,구상채권(신상품),2023-12-22,228000000,54.1,457
전세보증금반환보증,2024-08-27,100000000,구상채권(신상품),2023-06-16,74000000,57.14,384
전세보증금반환보증,2023-06-02,215000000,구상채권(신상품),2023-06-08,231000000,46.55,575
전세보증금반환보증,2024-04-09,132000000,구상채권(신상품),2024-03-04,132000000,73.15,614
전세보증금반환보증,2023-12-26,177000000,구상채권(신상품),2022-12-16,210000000,64.85,520
전세보증금반환보증,2024-08-30,143000000,구상채권(신상품),2025-03-19,230000000,66.61,487
전세보증금반환보증,2023-12-01,109712317,구상채권(신상품),2022-12-15,145000000,52.02,520
전세보증금반환보증,2023-12-27,118000000,구상채권(신상품),2023-08-10,178000000,61.91,467
전세보증금반환보증,2024-11-27,81262426,구상채권(신상품),2023-05-12,80000000,48.33,267
전세보증금반환보증,2024-08-29,160000000,구상채권(신상품),2024-04-05,160000000,51.02,261
전세보증금반환보증,2024-03-13,147900000,구상채권(신상품),2024-02-23,120000000,54.9,492
전세보증금반환보증,2024-11-25,138000000,구상채권(신상품),2023-02-22,135000000,64.76,239
전세보증금반환보증,2024-04-23,150000000,구상채권(신상품),2022-12-28,190000000,73.81,459
전세보증금반환보증,2025-03-21,114253095,구상채권(신상품),2024-02-20,180000000,41.96,330
전세보증금반환보증,2025-02-06,260000000,구상채권(신상품),2024-10-04,235000000,62.15,386
전세보증금반환보증,2025-05-19,189409770,구상채권(신상품),2023-11-21,165000000,64.39,373
전세보증금반환보증,2024-06-27,161985614,구상채권(신상품),2023-01-31,175000000,61.1,591
전세보증금반환보증,2024-09-05,196133012,구상채권(신상품),2023-09-18,210000000,38.75,365
전세보증금반환보증,2024-07-11,190000000,구상채권(신상품),2023-10-20,199000000,83.5,477
전세보증금반환보증,2024-03-22,205000000,구상채권(신상품),2023-09-08,250000000,61.8,415
전세보증금반환보증,2025-01-08,251000000,구상채권(신상품),2024-07-24,320000000,59.82,574
전세보증금반환보증,2024-12-02,206850000,구상채권(신상품),2023-11-03,168000000,52.34,585
전세보증금반환보증,2024-08-29,140000000,구상채권(신상품),2024-02-06,100000000,68.11,306
전세보증금반환보증,2023-12-20,175000000,구상채권(신상품),2022-08-19,110000000,70.36,782
전세보증금반환보증,2023-08-24,162000000,구상채권(신상품),2023-09-18,200000000,75.99,575
전세보증금반환보증,2022-12-01,242000000,구상채권(신상품),2022-07-25,157480000,59.33,513
전세보증금반환보증,2024-04-22,57481285,구상채권(신상품),2024-03-07,70000000,45.99,404
전세보증금반환보증,2024-04-05,130000000,구상채권(신상품),2023-04-11,110000000,39.04,378
전세보증금반환보증,2024-11-12,233426711,구상채권(신상품),2023-06-14,259000000,34.7,340
전세보증금반환보증,2024-04-17,210000000,구상채권(신상품),2023-12-04,127000000,74.02,490
전세보증금반환보증,2024-08-29,80000000,구상채권(신상품),2023-05-22,68000000,63.74,512
전세보증금반환보증,2024-08-22,159000000,구상채권(신상품),2024-05-29,165000000,62.06,344
전세보증금반환보증,2024-08-16,170000000,구상채권(신상품),2023-03-30,235000000,60.26,451
전세보증금반환보증,2024-11-08,185000000,구상채권(신상품),2024-01-23,170000000,57.73,202
전세보증금반환보증,2025-02-17,147000000,구상채권(신상품),2023-08-17,198000000,40.52,458
전세보증금반환보증,2024-03-13,242000000,구상채권(신상품),2023-07-31,173000000,59.66,466
전세보증금반환보증,2024-03-12,124915294,구상채권(신상품),2023-04-21,189000000,54.22,617
전세보증금반환보증,2025-02-05,82656843,구상채권(신상품),2024-10-28,110000000,61.8,461
전세보증금반환보증,2025-06-12,127000000,구상채권(신상품),2024-04-26,180000000,44.3,323
전세보증금반환보증,2025-03-21,244665000,구상채권(신상품),2024-01-08,269000000,41.71,501
전세보증금반환보증,2024-01-17,155000000,구상채권(신상품),2022-11-08,211000000,70.81,635
전세보증금반환보증,2024-04-04,195000000,구상채권(신상품),2022-12-30,155000000,75.63,587
전세보증금반환보증,2024-05-28,245081352,구상채권(신상품),2024-01-25,261000000,73.63,443
전세보증금반환보증,2024-06-12,322760900,구상채권(신상품),2023-11-03,225000000,77.42,490
전세보증금반환보증,2024-06-05,220403166,구상채권(신상품),2023-10-18,180000000,62.89,524
전세보증금반환보증,2024-08-31,294997458,구상채권(신상품),2023-11-16,210000000,49.66,435
전세보증금반환보증,2024-01-08,170000000,구상채권(신상품),2023-02-28,178000000,72.29,462
전세보증금반환보증,2024-12-11,116000000,구상채권(신상품),2023-12-15,178000000,81.4,395
전세보증금반환보증,2025-01-17,82000000,구상채권(신상품),2023-08-07,80000000,67.81,338
전세보증금반환보증,2025-06-23,124606970,구상채권(신상품),2024-04-15,125000000,64.76,438
전세보증금반환보증,2024-12-10,90250000,구상채권(신상품),2023-11-08,83000000,82.43,356
전세보증금반환보증,2023-08-28,284816364,구상채권(신상품),2022-08-03,250000000,55.87,485
전세보증금반환보증,2024-04-18,89196756,구상채권(신상품),2022-12-19,126000000,74.44,622
전세보증금반환보증,2025-02-25,210000000,구상채권(신상품),2023-08-23,166000000,66.13,431
전세보증금반환보증,2024-07-09,209324630,구상채권(신상품),2023-12-22,300000000,45.85,310
전세보증금반환보증,2023-09-19,107371848,구상채권(신상품),2023-10-25,133000000,44.89,494
전세보증금반환보증,2023-06-13,200000000,구상채권(신상품),2023-09-19,170000000,62.39,588
전세보증금반환보증,2025-08-13,245000000,구상채권(신상품),2023-09-14,249000000,69.57,326
전세보증금반환보증,2024-02-28,230316959,구상채권(신상품),2023-08-04,250000000,53.7,539
전세보증금반환보증,2024-09-04,238000000,구상채권(신상품),2023-09-25,247000000,64.79,517
전세보증금반환보증,2024-06-25,118293387,구상채권(신상품),2023-07-14,220000000,40.52,596
전세보증금반환보증,2024-06-27,296735995,구상채권(신상품),2023-05-19,250000000,59.26,504
전세보증금반환보증,2024-11-13,100000000,구상채권(신상품),2024-01-25,85000000,60.83,428
전세보증금반환보증,2024-05-16,245531521,구상채권(신상품),2023-10-13,230000000,73.61,527
전세보증금반환보증,2024-09-10,170000000,구상채권(신상품),2023-08-09,170000000,84.52,552
전세보증금반환보증,2023-10-20,405087868,구상채권(신상품),2022-12-09,196000000,64.82,842
전세보증금반환보증,2024-08-30,238000000,구상채권(신상품),2023-11-02,240000000,57.14,293
전세보증금반환보증,2025-02-11,154559944,구상채권(신상품),2024-03-27,140000000,44.69,427
전세보증금반환보증,2023-01-27,183854459,구상채권(신상품),2022-12-20,149000000,43.2,722
전세보증금반환보증,2024-03-14,136000000,구상채권(신상품),2023-08-25,165000000,49.67,497
전세보증금반환보증,2024-09-10,212000000,구상채권(신상품),2023-11-24,235000000,61.02,421
전세보증금반환보증,2025-02-11,200000000,구상채권(신상품),2023-12-08,210000000,52.6,495
전세보증금반환보증,2024-03-27,145000000,구상채권(신상품),2023-10-18,189000000,48.23,224
전세보증금반환보증,2023-10-11,165000000,구상채권(신상품),2023-07-19,146000000,67.48,532
전세보증금반환보증,2023-08-25,167534987,구상채권(신상품),2023-08-03,250000000,31.09,420
전세보증금반환보증,2024-11-22,235000000,구상채권(신상품),2023-07-28,209000000,72.49,413
전세보증금반환보증,2023-12-20,150000000,구상채권(신상품),2023-03-10,130000000,78.31,584
전세보증금반환보증,2024-08-28,165000000,구상채권(신상품),2023-11-08,110000000,53.44,505
전세보증금반환보증,2023-06-16,82375027,구상채권(신상품),2023-06-07,80000000,50.19,473
전세보증금반환보증,2024-11-20,193000000,구상채권(신상품),2023-06-09,229000000,62.99,421
전세보증금반환보증,2023-09-08,204024641,구상채권(신상품),2022-11-21,234000000,54.59,356
전세보증금반환보증,2025-02-17,285059989,구상채권(신상품),2023-05-24,235000000,70.77,477
전세보증금반환보증,2025-01-10,202742692,구상채권(신상품),2023-07-21,313900000,66.79,425
전세보증금반환보증,2025-06-19,116000000,구상채권(신상품),2024-05-23,130000000,73.26,524
전세보증금반환보증,2024-02-14,0,구상채권(신상품),2024-06-11,69000000,42.45,515
전세보증금반환보증,2024-03-29,60501858,구상채권(신상품),2023-07-26,95000000,68.04,532
전세보증금반환보증,2024-11-25,190000000,구상채권(신상품),2023-08-30,130000000,66.99,504
전세보증금반환보증,2023-09-08,100000000,구상채권(신상품),2023-03-22,67000000,67.73,602
전세보증금반환보증,2023-12-01,67595614,구상채권(신상품),2023-08-30,80000000,75.76,567
전세보증금반환보증,2024-07-09,85744153,구상채권(신상품),2022-08-05,76000000,71.52,546
전세보증금반환보증,2024-10-29,128000000,구상채권(신상품),2024-03-26,210000000,30.67,481
전세보증금반환보증,2024-01-10,185000000,구상채권(신상품),2022-12-06,135000000,46.52,358
전세보증금반환보증,2024-08-21,220000000,구상채권(신상품),2023-05-02,174000000,71.02,589
전세보증금반환보증,2024-07-09,200000000,구상채권(신상품),2023-08-31,100000000,72.45,488
전세보증금반환보증,2024-11-25,85391583,구상채권(신상품),2024-01-25,87000000,69.29,343
전세보증금반환보증,2025-02-18,238614745,구상채권(신상품),2024-04-04,298000000,73.58,308
전세보증금반환보증,2023-12-08,114209541,구상채권(신상품),2023-10-11,120000000,75.09,577
전세보증금반환보증,2024-02-27,175000000,구상채권(신상품),2023-07-31,139500000,65.42,429
전세보증금반환보증,2024-03-19,132831899,구상채권(신상품),2023-12-14,170000000,59.54,456
전세보증금반환보증,2024-07-23,282139643,구상채권(신상품),2023-07-13,200000000,64.76,608
전세보증금반환보증,2025-01-10,234000000,구상채권(신상품),2024-04-17,196000000,35.9,462
전세보증금반환보증,2024-07-26,148649658,구상채권(신상품),2023-09-18,119000000,71.31,296
전세보증금반환보증,2025-06-11,225000000,구상채권(신상품),2024-04-29,240000000,74.85,398
전세보증금반환보증,2024-12-06,90000000,구상채권(신상품),2024-08-22,120000000,36.79,228
